timestamp,ip,protocol,port,hostname,tag,version,asn,geo,region,city,naics,sic,server_name,instance_name,tcp_port,named_pipe,response_length,amplification,sector
8/1/2020 5:44,103.124.93.87,udp,1434,as131353.nhanhoa.com,mssql,10.50.4000.0,131353,VN,HA NOI,HANOI,0,,CTR566205-VM01,SQLEXPRESS,1433,\\\\CTR566205-VM01\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,346,7.69,Communications
8/1/2020 5:44,171.252.248.231,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,14.0.1000.169,7552,VN,HA NOI,HANOI,517312,,SERVER,MSSQLSERVER2017,60227,\\\\SERVER\\pipe\\MSSQL$MSSQLSERVER2017\\sql\\query,516,11.47,Communications
8/1/2020 5:44,118.70.124.235,udp,1434,,mssql,12.0.2000.8,18403,VN,HA NOI,HANOI,517311,,DESKTOP-9OP3EDC,MSSQLSERVER,0,,226,5.02,Communications
8/1/2020 5:44,113.160.142.95,udp,1434,static.vnpt.vn,mssql,12.0.4100.1,45899,VN,SON LA,SON LA,517311,,MAYCHU,MSSQLSERVER,1433,\\\\MAYCHU\\pipe\\sql\\query,280,6.22,Communications
8/1/2020 5:45,171.254.11.253,udp,1434,,mssql,11.0.2100.60,7552,VN,HA NOI,HANOI,517312,,TVYHP,SQLEXPRESS,49159,\\\\TVYHP\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,312,6.93,Communications
8/1/2020 5:45,118.70.137.81,udp,1434,,mssql,14.0.1000.169,18403,VN,HA NOI,HANOI,517311,,WEBDEMO,SQL2017,49708,,398,8.84,Communications
8/1/2020 5:45,123.31.45.85,udp,1434,,mssql,10.50.2500.0,45899,VN,HA NOI,HANOI,517311,,WIN-C2QVFQ2CJRH,MSSQLSERVER,1433,\\\\WIN-C2QVFQ2CJRH\\pipe\\sql\\query,318,7.07,Communications
8/1/2020 5:45,113.161.127.213,udp,1434,static.vnpt.vn,mssql,15.0.2000.5,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,DESKTOP-5Q14K50,SQL2019,51459,\\\\DESKTOP-5Q14K50\\pipe\\MSSQL$SQL2019\\sql\\query,982,21.82,Communications
8/1/2020 5:45,203.162.166.43,udp,1434,,mssql,11.0.2100.60,45899,VN,HA NOI,HANOI,517311,,BTN43,SQL43,50076,,216,4.8,Communications
8/1/2020 5:45,125.212.215.18,udp,1434,mail.saigoncoopeinvoice.vn,mssql,14.0.1000.169,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,SGC-E-INVOICE01,MSSQLSERVER,1433,,248,5.51,Communications
8/1/2020 5:45,118.69.55.181,udp,1434,,mssql,11.0.2100.60,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,HCM-APP01,SQLEXPRESS,1433,,232,5.16,Communications
8/1/2020 5:45,171.252.193.156,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,10.50.4000.0,7552,VN,NGHE AN,VINH,517312,,WINDOWS-926P839,SQLEXPRESS,55555,\\\\WINDOWS-926P839\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,620,13.78,Communications
8/1/2020 5:45,112.78.1.86,udp,1434,ttg-inc.net,mssql,13.0.1601.5,45538,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,WIN-VK7DH3Q9890,MSSQLSERVER2016,1433,\\\\WIN-VK7DH3Q9890\\pipe\\MSSQL$MSSQLSERVER2016\\sql\\query,368,8.18,Communications
8/1/2020 5:45,202.143.111.68,udp,1434,ip.viettelidchcm.com,mssql,10.50.2500.0,56158,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,WIN-QC0OM7N21HI,MISASME2017,49355,\\\\WIN-QC0OM7N21HI\\pipe\\MSSQL$MISASME2017\\sql\\query,356,7.91,Communications
8/1/2020 5:45,171.244.37.62,udp,1434,,mssql,9.00.3042.00,38731,VN,HA NOI,HANOI,517312,,SPHANTOM,SQLEXPRESS,1433,\\\\SPHANTOM\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,322,7.16,Communications
8/1/2020 5:45,171.235.24.218,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,10.50.1600.1,7552,VN,HA NOI,HANOI,517312,,WIN-RH7KQKJSFDI,MSSQLSERVER,1433,,246,5.47,Communications
8/1/2020 5:45,171.244.31.130,udp,1434,,mssql,14.0.1000.169,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,AHCSVR,MSSQLSERVER,1433,,230,5.11,Communications
8/1/2020 5:45,115.146.122.156,udp,1434,,mssql,12.0.2000.8,38732,VN,HA NOI,HANOI,0,,WIN-JD846HJ9KMN,CWX_HA,1433,,234,5.2,Communications
8/1/2020 5:45,113.188.1.39,udp,1434,static.vnpt.vn,mssql,10.50.2500.0,45899,VN,HA NOI,HANOI,517311,,WIN-WPU1U68DGRU,MISASME2017,56605,\\\\WIN-WPU1U68DGRU\\pipe\\MSSQL$MISASME2017\\sql\\query,356,7.91,Communications
8/1/2020 5:45,171.244.18.171,udp,1434,,mssql,14.0.1000.169,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,BEETECH-SRV,SQLEXPRESS,62674,\\\\BEETECH-SRV\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,610,13.56,Communications
8/1/2020 5:45,171.244.26.29,udp,1434,,mssql,14.0.1000.169,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,VPS-SEAMASTER,SEAMASTERDB,50255,,246,5.47,Communications
8/1/2020 5:45,113.178.93.66,udp,1434,static.vnpt.vn,mssql,9.00.1399.06,45899,VN,HA NOI,HANOI,517311,,CHIEN-20150605R,TVSSQL2,1433,\\\\CHIEN-20150605R\\pipe\\MSSQL$TVSSQL2\\sql\\query,528,11.73,Communications
8/1/2020 5:45,118.69.198.216,udp,1434,,mssql,11.0.2100.60,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,WIN-Q6CDENF9DJ2,MSSQLSERVER,1433,,246,5.47,Communications
8/1/2020 5:45,117.2.50.240,udp,1434,localhost,mssql,10.0.1600.22,7552,VN,HA NOI,HANOI,517312,,SERVER,MSSQLSERVER,1433,\\\\SERVER\\pipe\\sql\\query,282,6.27,Communications
8/1/2020 5:45,222.252.156.5,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HA NOI,HANOI,517311,,HOANGMAM,MSSQLSERVER,1433,\\\\HOANGMAM\\pipe\\sql\\query,290,6.44,Communications
8/1/2020 5:46,171.244.37.12,udp,1434,,mssql,12.0.4100.1,38731,VN,HA NOI,HANOI,517312,,WIN-BS0F3TU6003,MSSQLSERVER,1433,,244,5.42,Communications
8/1/2020 5:46,171.244.21.172,udp,1434,,mssql,12.0.2000.8,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,1712442379KOI47,MSSQLSERVER,1433,\\\\1712442379KOI47\\pipe\\sql\\query,316,7.02,Communications
8/1/2020 5:46,103.226.248.171,udp,1434,,mssql,11.0.2100.60,135905,VN,HA NOI,HANOI,0,,WIN-DQ144JUG4O3,SQLEXPRESS,1433,,244,5.42,Communications
8/1/2020 5:46,123.30.238.92,udp,1434,static.vnpt.vn,mssql,11.0.2100.60,45899,VN,HA NOI,HANOI,517311,,VPMEDIANSAN02,MSS2012,1434,\\\\VPMEDIANSAN02\\pipe\\MSSQL$MSS2012\\sql\\query,610,13.56,Communications
8/1/2020 5:46,125.253.112.158,udp,1434,,mssql,10.50.2500.0,45538,VN,BAC GIANG,BAC GIANG,0,,WIN-8QBEROQJ8SM,MISASME2017,49175,\\\\WIN-8QBEROQJ8SM\\pipe\\MSSQL$MISASME2017\\sql\\query,356,7.91,Communications
8/1/2020 5:46,116.109.52.29,udp,1434,,mssql,11.0.2100.60,24086,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,FTP-PC,BVCUCHI,1433,\\\\FTP-PC\\pipe\\MSSQL$BVCUCHI\\sql\\query,338,7.51,Communications
8/1/2020 5:46,14.225.7.211,udp,1434,static.vnpt.vn,mssql,10.50.2500.0,135905,VN,HA NOI,HANOI,517311,,WIN-8M6B5L6TPUR,MISASME2017,49697,\\\\WIN-8M6B5L6TPUR\\pipe\\MSSQL$MISASME2017\\sql\\query,356,7.91,Communications
8/1/2020 5:46,116.118.1.106,udp,1434,,mssql,10.50.1600.1,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,DESKTOP-1EUKB7Q,FASTACCOUNTING,1434,\\\\DESKTOP-1EUKB7Q\\pipe\\MSSQL$FASTACCOUNTING\\sql\\query,672,14.93,Communications
8/1/2020 5:46,125.212.248.7,udp,1434,,mssql,12.0.5000.0,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,MHD,MSSQLSERVER,1433,\\\\MHD\\pipe\\sql\\query,268,5.96,Communications
8/1/2020 5:46,123.30.127.40,udp,1434,,mssql,11.0.2100.60,7643,VN,HA NOI,HANOI,517311,,WIN-GDALF06C6IS,SQLEXPRESS,1433,\\\\WIN-GDALF06C6IS\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,350,7.78,Communications
8/1/2020 5:46,125.212.253.110,udp,1434,,mssql,11.0.5058.0,3873,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,ESCORT,SQLEXPRESS,49677,\\\\ESCORT\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,1122,24.93,Communications
8/1/2020 5:46,115.79.25.128,udp,1434,adsl.viettel.vn,mssql,10.50.4000.0,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,SERVER,SQLEXPRESS,49435,\\\\SERVER\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,316,7.02,Communications
8/1/2020 5:46,42.117.3.239,udp,1434,,mssql,11.0.6020.0,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,ABMV-HCM-PDC,VEEAMSQL2012,56436,\\\\ABMV-HCM-PDC\\pipe\\MSSQL$VEEAMSQL2012\\sql\\query,526,11.69,Communications
8/1/2020 5:46,116.110.74.219,udp,1434,,mssql,10.50.1600.1,24086,VN,DA NANG,DA NANG,517312,,HUONG,FASTACCOUNTING,49432,,234,5.2,Communications
8/1/2020 5:46,171.233.110.201,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,8.00.194,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,DELL,MSSQLSERVER,1433,\\\\DELL\\pipe\\sql\\query,266,5.91,Communications
8/1/2020 5:46,27.118.28.163,udp,1434,,mssql,12.0.4100.1,55313,VN,HA NOI,HANOI,0,,WIN-RNSV60AG4T9,MSSQLSERVER,1433,\\\\WIN-RNSV60AG4T9\\pipe\\sql\\query,616,13.69,Communications
8/1/2020 5:46,118.69.153.59,udp,1434,,mssql,11.0.2100.60,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,CTWEB,CTWEB,49276,,216,4.8,Communications
8/1/2020 5:46,27.72.72.111,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,12.0.2000.8,7552,VN,HAI PHONG,HAI PHONG,517312,,SERVER,BRAVO2014,54654,\\\\SERVER\\pipe\\MSSQL$BRAVO2014\\sql\\query,488,10.84,Communications
8/1/2020 5:46,117.0.39.114,udp,1434,,mssql,10.50.4000.0,7552,VN,HA NOI,HANOI,517312,,SERVER,SQL2008,0,,1006,22.36,Communications
8/1/2020 5:47,113.163.94.75,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,BEN TRE,BEN TRE,517311,,IT,SQLEXPRESS,0,,454,10.09,Communications
8/1/2020 5:47,118.69.187.103,udp,1434,,mssql,13.0.1601.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,SPCSERVER2,MSSQLSERVER,1433,\\\\SPCSERVER2\\pipe\\sql\\query,548,12.18,Communications
8/1/2020 5:47,123.25.121.31,udp,1434,static.vdc.vn,mssql,10.50.4000.0,45899,VN,BAC NINH,BAC NINH,517311,,SUNNY,MSSQLSERVER,1433,\\\\SUNNY\\pipe\\sql\\query,540,12,Communications
8/1/2020 5:47,123.30.181.28,udp,1434,static.vnpt.vn,mssql,12.0.5000.0,45899,VN,HA NOI,HANOI,517311,,PORTALPT,MSSQLSERVER,1433,,230,5.11,Communications
8/1/2020 5:47,113.161.69.228,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,KETOAN56,SQLEXPRESS,1433,\\\\KETOAN56\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,322,7.16,Communications
8/1/2020 5:47,171.244.43.217,udp,1434,,mssql,9.00.5000.00,38731,VN,HA NOI,HANOI,517312,,ATM-6600997-01,KT04,1448,\\\\ATM-6600997-01\\pipe\\MSSQL$KT04\\sql\\query,1426,31.69,Communications
8/1/2020 5:47,14.225.11.10,udp,1434,static.vnpt.vn,mssql,14.0.1000.169,135905,VN,HA NOI,HANOI,517311,,WIN-E9J14H76VK4,SQL2017,60991,,434,9.64,Communications
8/1/2020 5:47,210.245.108.136,udp,1434,,mssql,13.0.1601.5,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,LENOVO-LA0X1771,MSSQLSERVER,1433,\\\\LENOVO-LA0X1771\\pipe\\sql\\query,316,7.02,Communications
8/1/2020 5:47,118.70.72.156,udp,1434,,mssql,9.00.1399.06,18403,VN,HA NOI,HANOI,517311,,SERVER,SQL2005,1436,,1158,25.73,Communications
8/1/2020 5:47,171.244.37.236,udp,1434,,mssql,10.50.2500.0,38731,VN,HA NOI,HANOI,517312,,KHO,MISASME2019,49176,\\\\KHO\\pipe\\MSSQL$MISASME2019\\sql\\query,308,6.84,Communications
8/1/2020 5:47,124.158.12.185,udp,1434,,mssql,9.00.5000.00,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,WIN-NQ6A57GOCQI,BANHANG,9790,\\\\WIN-NQ6A57GOCQI\\pipe\\MSSQL$BANHANG\\sql\\query,906,20.13,Communications
8/1/2020 5:47,103.101.163.178,udp,1434,,mssql,11.0.2100.60,131353,VN,HA NOI,HANOI,0,,CTR488098,SQLEXPRESS,1433,\\\\CTR488098\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,326,7.24,Communications
8/1/2020 5:47,14.240.106.108,udp,1434,static.vnpt.vn,mssql,10.50.1600.1,45899,VN,BA RIA-VUNG TAU,VUNG TAU,517311,,MYPOSVN-PC,SQLEXPRESS,1433,\\\\MYPOSVN-PC\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,330,7.33,Communications
8/1/2020 5:47,27.72.95.100,udp,1434,dynamic-ip-adsl.viettel.vn,mssql,14.0.1000.169,7552,VN,HA NOI,HANOI,517312,,SIEUTHIHAIHA,SQL2017,1435,\\\\SIEUTHIHAIHA\\pipe\\MSSQL$SQL2017\\sql\\query,328,7.29,Communications
8/1/2020 5:47,113.161.163.45,udp,1434,static.vnpt.vn,mssql,10.0.1600.22,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,BWSVR-GIS1,SQLSERVER,1433,\\\\BWSVR-GIS1\\pipe\\MSSQL$SQLSERVER\\sql\\query,326,7.24,Communications
8/1/2020 5:47,45.119.212.53,udp,1434,yenhuyngoc.club,mssql,10.50.4000.0,131423,VN,HA NOI,HANOI,0,,SERVER,BAMBOO,0,,464,10.31,Communications
8/1/2020 5:48,113.172.79.65,udp,1434,,mssql,12.0.4100.1,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,SERVERHCM01,SQL2014,1434,,414,9.2,Communications
8/1/2020 5:48,1.55.145.5,udp,1434,,mssql,11.0.6020.0,18403,VN,KHANH HOA,NHA TRANG,517311,,WIN-SVTKRKNM37I,VEEAMSQL2012,49173,\\\\WIN-SVTKRKNM37I\\pipe\\MSSQL$VEEAMSQL2012\\sql\\query,358,7.96,Communications
8/1/2020 5:48,123.25.243.115,udp,1434,static.vdc.vn,mssql,10.50.1600.1,45899,VN,LONG AN,LONG AN,517311,,WIN-H440RGJULU8,FASTACCOUNTING,1345,\\\\WIN-H440RGJULU8\\pipe\\MSSQL$FASTACCOUNTING\\sql\\query,366,8.13,Communications
8/1/2020 5:48,113.160.129.4,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HAI DUONG,HAI DUONG,517311,,TTDVVLHD,SQLEXPRESS,0,,212,4.71,Communications
8/1/2020 5:48,125.212.254.135,udp,1434,,mssql,12.0.5000.0,3873,VN,BA RIA-VUNG TAU,VUNG TAU,517312,,WIN-5ONR9EKRE4L,SQLVIETINSOFT,6902,\\\\WIN-5ONR9EKRE4L\\pipe\\MSSQL$SQLVIETINSOFT\\sql\\query,360,8,Communications
8/1/2020 5:48,103.101.161.41,udp,1434,phatvietship.vn,mssql,12.0.2000.8,131353,VN,HA NOI,HANOI,0,,CTR500847,MSSQLSERVER,1433,,232,5.16,Communications
8/1/2020 5:48,118.70.175.190,udp,1434,,mssql,10.50.1600.1,18403,VN,HA NOI,HANOI,517311,,WIN-4DIF8DAI4LO,FASTACCOUNTING,8888,,252,5.6,Communications
8/1/2020 5:48,123.24.206.251,udp,1434,,mssql,11.0.2100.60,45899,VN,HA NOI,HANOI,517311,,SERVER-KINHDOAN,ASIA,6868,\\\\SERVER-KINHDOAN\\pipe\\MSSQL$ASIA\\sql\\query,326,7.24,Communications
8/1/2020 5:48,42.115.216.170,udp,1434,,mssql,10.0.2531.0,18403,VN,HA NOI,HANOI,517311,,HDIUSOFT,SQLEXPRESS,0,,386,8.58,Communications
8/1/2020 5:48,113.22.246.239,udp,1434,,mssql,12.0.2000.8,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,XUAN,MISASME2020,57828,\\\\XUAN\\pipe\\MSSQL$MISASME2020\\sql\\query,572,12.71,Communications
8/1/2020 5:48,45.117.77.87,udp,1434,45-117-77-87.static.bizmac.com,mssql,13.0.1601.5,131428,VN,HAI PHONG,HAI PHONG,0,,VN-7787,MSSQLSERVER2016,49374,\\\\VN-7787\\pipe\\MSSQL$MSSQLSERVER2016\\sql\\query,624,13.87,Communications
8/1/2020 5:48,125.212.214.72,udp,1434,,mssql,14.0.1000.169,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,WIN-8DKQ9FD8HDQ,MSSQLSERVER,1437,,554,12.31,Communications
8/1/2020 5:48,113.176.92.103,udp,1434,static.vnpt.vn,mssql,12.0.2000.8,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,WIN-MNPQ4MTVL19,SQLEXPRESS,1433,\\\\WIN-MNPQ4MTVL19\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,348,7.73,Communications
8/1/2020 5:48,123.20.189.248,udp,1434,,mssql,12.0.4100.1,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,SERVERHCM3,SQL2014,1434,,226,5.02,Communications
8/1/2020 5:48,123.30.240.35,udp,1434,static.vnpt.vn,mssql,10.0.1600.22,45899,VN,HA NOI,HANOI,517311,,WIN-F3702I9O189,MSSQLSERVER,1433,,416,9.24,Communications
8/1/2020 5:48,125.212.202.241,udp,1434,,mssql,12.0.2000.8,38731,VN,HA NOI,HANOI,517312,,DB-SERVER,SQL2014,55721,\\\\DB-SERVER\\pipe\\MSSQL$SQL2014\\sql\\query,558,12.4,Communications
8/1/2020 5:48,115.146.123.213,udp,1434,,mssql,14.0.1000.169,38732,VN,HA NOI,HANOI,0,,WIN-MPMDOMT4L4G,SQLKEY,62474,,434,9.64,Communications
8/1/2020 5:48,171.240.133.96,udp,1434,dynamic-adsl.viettel.vn,mssql,11.0.6020.0,7552,VN,HA NOI,HANOI,517312,,SERVER1,MSSQLSERVER,1433,\\\\SERVER1\\pipe\\sql\\query,284,6.31,Communications
8/1/2020 5:48,27.78.39.236,udp,1434,localhost,mssql,10.50.2500.0,7552,VN,HA NOI,HANOI,517312,,SERVER,MISASME2019,1433,\\\\SERVER\\pipe\\MSSQL$MISASME2019\\sql\\query,858,19.07,Communications
8/1/2020 5:48,103.121.89.26,udp,1434,,mssql,10.50.2500.0,135967,VN,HA NOI,HANOI,0,,WIN-B2S6O5G9RD4,MISASME2019,50763,\\\\WIN-B2S6O5G9RD4\\pipe\\MSSQL$MISASME2019\\sql\\query,356,7.91,Communications
8/1/2020 5:48,222.255.167.114,udp,1434,static.vnpt.vn,mssql,10.50.2500.0,45899,VN,DA NANG,DA NANG,517311,,MISAW12,MISASME2019,49764,,232,5.16,Communications
8/1/2020 5:48,222.255.118.44,udp,1434,static.vnpt.vn,mssql,14.0.1000.169,45899,VN,HA NOI,HANOI,517311,,WIN-V7PJCRC3DNF,SQLEXPRESS,1433,\\\\WIN-V7PJCRC3DNF\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,352,7.82,Communications
8/1/2020 5:48,103.92.30.193,udp,1434,,mssql,10.50.1600.1,56150,VN,HA NOI,HANOI,0,,SVRSOFTEK,MSSQLSERVER,1433,,234,5.2,Communications
8/1/2020 5:49,42.119.205.64,udp,1434,,mssql,10.50.1600.1,18403,VN,HA NOI,HANOI,517311,,SERVERPHU,MSSQLSERVER,1433,,234,5.2,Communications
8/1/2020 5:49,125.212.202.23,udp,1434,,mssql,10.50.1600.1,38731,VN,HA NOI,HANOI,517312,,5001282-03,SHAREPOINT,0,,502,11.16,Communications
8/1/2020 5:49,113.161.25.2,udp,1434,static.vnpt.vn,mssql,10.0.1600.22,45899,VN,GIA LAI,PLEIKU,517311,,KUNGFUSERVER,SQL2008,9375,\\\\KUNGFUSERVER\\pipe\\MSSQL$SQL2008\\sql\\query,582,12.93,Communications
8/1/2020 5:49,124.158.12.173,udp,1434,,mssql,10.50.1600.1,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,SOULACADEMY,MSSQLSERVER,0,,506,11.24,Communications
8/1/2020 5:49,103.9.159.51,udp,1434,,mssql,10.50.1600.1,63730,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,WIN-OFC74V4LG8P,SQL2K8,49335,,622,13.82,Communications
8/1/2020 5:49,14.186.13.14,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,SERVERKETOAN,SQLEXPRESS,1435,\\\\SERVERKETOAN\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,338,7.51,Communications
8/1/2020 5:49,119.17.211.113,udp,1434,static.netnam.vn,mssql,11.0.3000.0,24173,VN,HA NOI,HANOI,0,,WIN-VMHVPPEO1NV,MSSQLSERVER,1433,,244,5.42,Communications
8/1/2020 5:49,103.226.250.4,udp,1434,,mssql,12.0.4100.1,135905,VN,HA NOI,HANOI,0,,WIN-AOMC49S40D1,MSSQLSERVER,1433,,244,5.42,Communications
8/1/2020 5:49,222.252.18.15,udp,1434,static.vnpt-hanoi.com.vn,mssql,10.50.1600.1,45899,VN,HA NOI,HANOI,517311,,MAYCHU,SQL2008R2,1443,\\\\MAYCHU\\pipe\\MSSQL$SQL2008R2\\sql\\query,496,11.02,Communications
8/1/2020 5:49,210.245.90.220,udp,1434,,mssql,11.0.6020.0,18403,VN,HA NOI,HANOI,517311,,YODYSERVER,REPORTSYSTEM,8081,\\\\YODYSERVER\\pipe\\MSSQL$REPORTSYSTEM\\sql\\query,620,13.78,Communications
8/1/2020 5:49,183.91.15.55,udp,1434,static.cmcti.vn,mssql,11.0.6020.0,45903,VN,HA NOI,HANOI,0,,WIN-2Q9CKP7KAC4,SQLFTS,1434,\\\\WIN-2Q9CKP7KAC4\\pipe\\MSSQL$SQLFTS\\sql\\query,332,7.38,Communications
8/1/2020 5:49,203.162.96.82,udp,1434,mail.tera-hosting.net,mssql,8.00.194,7643,VN,HA NOI,HANOI,517311,,WEBSERVER,MSSQLSERVER,1433,\\\\WEBSERVER\\pipe\\\\sql\\query,288,6.4,Communications
8/1/2020 5:49,171.244.26.5,udp,1434,,mssql,13.2.5026.0,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,VPS-CUBEASIA,TOPOS2016DB,8160,,424,9.42,Communications
8/1/2020 5:50,113.161.75.4,udp,1434,nvtechnology.com.vn,mssql,10.50.1600.1,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,NSLT,MSSQLSERVER,1433,,224,4.98,Communications
8/1/2020 5:50,113.163.220.149,udp,1434,static.vnpt.vn,mssql,9.00.3042.00,45899,VN,BA RIA-VUNG TAU,VUNG TAU,517311,,LETAN,SQLEXPRESS,54035,\\\\LETAN\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,312,6.93,Communications
8/1/2020 5:50,103.226.248.170,udp,1434,,mssql,12.0.2000.8,135905,VN,HA NOI,HANOI,0,,WIN-G1K0MI3LL0K,SQLEXPRESS,1433,,242,5.38,Communications
8/1/2020 5:50,171.244.43.23,udp,1434,,mssql,12.0.4100.1,38731,VN,HA NOI,HANOI,517312,,ATM-6600470-01,MSV,1433,,226,5.02,Communications
8/1/2020 5:50,103.63.212.45,udp,1434,static-ptr.ehost.vn,mssql,13.0.1601.5,135920,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,BOX-104,MSSQLSERVER2016,1436,\\\\BOX-104\\pipe\\MSSQL$MSSQLSERVER2016\\sql\\query,1144,25.42,Communications
8/1/2020 5:50,117.6.44.86,udp,1434,,mssql,11.0.7001.0,7552,VN,HAI PHONG,HAI PHONG,517312,,WIN-UGQEC45I9KH,SQLSERVER2012,5678,,248,5.51,Communications
8/1/2020 5:50,123.31.40.123,udp,1434,static.vnpt.vn,mssql,9.00.1399.06,45899,VN,HA NOI,HANOI,517311,,WIN-TIT44A0I525,MSSQLSERVER,1433,,246,5.47,Communications
8/1/2020 5:50,115.75.64.80,udp,1434,,mssql,9.00.5000.00,7552,VN,HA NOI,HANOI,517312,,TANDUC1,SQLEXPRESS,1433,\\\\TANDUC1\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,318,7.07,Communications
8/1/2020 5:50,113.160.250.193,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,KHANH HOA,NHA TRANG,517311,,QSR167-LAP,SQLEXPRESS,62852,\\\\QSR167-LAP\\pipe\\MSSQL$SQLEXPRESS\\sql\\query,332,7.38,Communications
8/1/2020 5:50,14.177.239.153,udp,1434,static.vnpt.vn,mssql,10.50.1600.1,45899,VN,HA NOI,HANOI,517311,,PHANMEM,FASTACCOUNTING,50905,\\\\PHANMEM\\pipe\\MSSQL$FASTACCOUNTING\\sql\\query,336,7.47,Communications
8/1/2020 5:50,103.68.80.253,udp,1434,,mssql,11.0.6020.0,45538,VN,HA NOI,HANOI,0,,WIN-1J3H91R2J1Q,VEEAMSQL2012,49301,\\\\WIN-1J3H91R2J1Q\\pipe\\MSSQL$VEEAMSQL2012\\sql\\query,358,7.96,Communications
8/1/2020 5:50,103.237.145.53,udp,1434,,mssql,10.50.1600.1,131414,VN,HA NOI,HANOI,0,,TCSOFTSV7,MSSQLSERVER,1433,\\\\TCSOFTSV7\\pipe\\sql\\query,294,6.53,Communications
8/1/2020 5:50,113.160.206.92,udp,1434,static.vnpt.vn,mssql,10.50.4000.0,45899,VN,HAI PHONG,HAI PHONG,517311,,KFC-PC,SQLEXPRESS,0,,208,4.62,Communications
8/1/2020 5:51,210.211.99.249,udp,1434,,mssql,12.0.2000.8,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,WIN-OBK513RRS1J,SQL2014,49174,,238,5.29,Communications
8/1/2020 5:51,14.190.163.78,udp,1434,static.vnpt.vn,mssql,9.00.5000.00,45899,VN,HA TINH,HA TINH,517311,,EXR9XTL9V9E4BGD,MIMOSATOUCH,55951,\\\\EXR9XTL9V9E4BGD\\pipe\\MSSQL$MIMOSATOUCH\\sql\\query,524,11.64,Communications
