timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,programs,mountd_port,exports,sector
8/1/2020 6:14,103.7.41.11,udp,111,vps4111.superdata.vn,portmapper,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,103.195.241.107,udp,111,,portmapper,63740,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 36147/udp; 100024 1 12497/udp;,,,Communications
8/1/2020 6:14,123.31.43.201,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,42.114.104.44,udp,111,,portmapper,18403,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,203.162.76.253,udp,111,ci76-253.netnam.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,123.29.67.66,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42827/udp; 100024 1 42668/udp; 100021 1 43555/udp; 100021 3 43555/udp; 100021 4 43555/udp; 100021 1 42907/udp; 100021 3 42907/udp; 100021 4 42907/udp;,,,Communications
8/1/2020 6:14,61.14.236.119,udp,111,,portmapper,63731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 2 111/udp; 100000 2 111/udp; 100024 1 39718/udp; 100024 1 55118/udp;,,,Communications
8/1/2020 6:14,103.90.228.153,udp,111,,portmapper,135932,VN,THAI BINH,THAI BINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,103.226.249.161,udp,111,,portmapper,135905,VN,HA NOI,HANOI,0,,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100024 1 2049/udp; 100024 1 2049/udp;,,,Communications
8/1/2020 6:14,103.130.58.57,udp,111,103.130.58.57.horizon.vn,portmapper,135905,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,103.130.217.27,udp,111,,portmapper,135951,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:14,45.124.85.244,udp,111,,portmapper,135905,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.69.193.20,udp,111,,portmapper,45899,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,117.103.207.14,udp,111,,portmapper,38248,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.129.90.55,udp,111,,portmapper,135949,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39917/udp; 100024 1 44297/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 45015/udp; 100005 1 36887/udp; 100005 2 40606/udp; 100005 2 36709/udp; 100005 3 47069/udp; 100005 3 35204/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 33788/udp; 100021 3 33788/udp; 100021 4 33788/udp; 100021 1 36634/udp; 100021 3 36634/udp; 100021 4 36634/udp;,,,Communications
8/1/2020 6:15,171.244.0.54,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100024 1 2049/udp; 100024 1 2049/udp;,,,Communications
8/1/2020 6:15,103.119.84.103,udp,111,mail.kimtingroup.com,portmapper,7643,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,119.15.167.106,udp,111,ci15.167-106.netnam.vn,portmapper,24173,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 44653/udp; 100024 1 41417/udp;,,,Communications
8/1/2020 6:15,123.30.236.232,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42473/udp; 100024 1 38397/udp;,,,Communications
8/1/2020 6:15,45.122.223.162,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 52197/udp; 100024 1 37121/udp; 100021 1 41482/udp; 100021 3 41482/udp; 100021 4 41482/udp; 100021 1 44447/udp; 100021 3 44447/udp; 100021 4 44447/udp;,,,Communications
8/1/2020 6:15,42.112.21.138,udp,111,,portmapper,18403,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,42.112.27.247,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 59012/udp; 100024 1 54620/udp;,,,Communications
8/1/2020 6:15,171.244.38.113,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,157.119.251.148,udp,111,,portmapper,135944,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
8/1/2020 6:15,103.37.29.18,udp,111,,portmapper,45896,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 6666/udp; 100005 3 6666/udp; 100005 1 6666/udp; 100005 3 6666/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp;,,,Communications
8/1/2020 6:15,171.244.43.57,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.68.249.12,udp,111,,portmapper,135905,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 37296/udp; 100024 1 38227/udp;,,,Communications
8/1/2020 6:15,203.162.255.130,udp,111,,portmapper,45899,VN,THAI BINH,THAI BINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49030/udp; 100024 1 41042/udp;,,,Communications
8/1/2020 6:15,113.61.111.215,udp,111,,portmapper,38738,VN,HA NOI,HANOI,0,,100000 2 111/udp; 100000 2 111/udp; 100024 1 1016/udp; 100024 1 1019/udp;,,,Communications
8/1/2020 6:15,150.95.109.50,udp,111,v150-95-109-50.a00b.g.han1.static.cnode.io,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,123.29.128.199,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40012/udp; 100024 1 53075/udp;,,,Communications
8/1/2020 6:15,103.255.236.60,udp,111,phone-0.123host.vn,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 2 111/udp; 100000 2 111/udp; 100024 1 629/udp; 100024 1 632/udp;,,,Communications
8/1/2020 6:15,123.25.240.1,udp,111,static.vdc.vn,portmapper,45899,VN,LONG AN,LONG AN,517311,,100000 2 111/udp; 100000 2 111/udp; 100024 1 32769/udp; 100024 1 55278/udp;,,,Communications
8/1/2020 6:15,103.130.218.15,udp,111,,portmapper,135951,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,1.52.48.239,udp,1906,,portmapper,18403,VN,HA NOI,HANOI,517311,,100000 2 111/udp; 100000 2 111/udp; 100005 3 1063/udp; 100003 3 2049/udp;,,,Communications
8/1/2020 6:15,14.186.111.183,udp,111,static.vnpt.vn,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 892/udp; 100005 1 892/udp; 100005 2 892/udp; 100005 2 892/udp; 100005 3 892/udp; 100005 3 892/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100021 1 36052/udp; 100021 3 36052/udp; 100021 4 36052/udp; 100021 1 44782/udp; 100021 3 44782/udp; 100021 4 44782/udp; 100024 1 54702/udp; 100024 1 53303/udp;,,,Communications
8/1/2020 6:15,123.31.17.5,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35214/udp; 100024 1 56113/udp; 100005 1 47074/udp; 100005 1 39103/udp; 100005 2 48612/udp; 100005 2 34424/udp; 100005 3 45889/udp; 100005 3 53801/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 42952/udp; 100021 3 42952/udp; 100021 4 42952/udp; 100021 1 43154/udp; 100021 3 43154/udp; 100021 4 43154/udp;,,,Communications
8/1/2020 6:15,123.16.40.176,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 2 111/udp; 100000 2 111/udp; 100024 1 33777/udp; 100024 1 44161/udp;,,,Communications
8/1/2020 6:15,103.7.41.189,udp,111,mx41189.superdata.vn,portmapper,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,101.99.43.138,udp,111,,portmapper,45903,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 18142/udp; 100005 1 33853/udp; 100005 2 42183/udp; 100005 2 63731/udp; 100005 3 33453/udp; 100005 3 23807/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 57829/udp; 100021 3 57829/udp; 100021 4 57829/udp; 100021 1 29625/udp; 100021 3 29625/udp; 100021 4 29625/udp;,18142,/var/spool/asterisk/monitor 10.45.64.110;,Communications
8/1/2020 6:15,125.212.195.43,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40371/udp; 100024 1 49768/udp; 100021 1 53638/udp; 100021 3 53638/udp; 100021 4 53638/udp; 100021 1 45501/udp; 100021 3 45501/udp; 100021 4 45501/udp; 100005 1 20048/udp; 100005 1 20048/udp; 100005 2 20048/udp; 100005 2 20048/udp; 100005 3 20048/udp; 100005 3 20048/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp;,,,Communications
8/1/2020 6:15,103.92.28.134,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,222.255.124.70,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100229 1 32771/udp; 100229 2 32771/udp;,,,Communications
8/1/2020 6:15,103.18.7.124,udp,111,distributor.tenten.vn,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.70.28.126,udp,111,,portmapper,63761,VN,HO CHI MINH,THANH PHO HO CHI MINH,333995,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.9.77.9,udp,111,,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,103.238.215.29,udp,111,,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,210.245.26.168,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35595/udp; 100024 1 54601/udp; 100005 1 48146/udp; 100005 1 45884/udp; 100005 2 56512/udp; 100005 2 59032/udp; 100005 3 43507/udp; 100005 3 40034/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 49190/udp; 100021 3 49190/udp; 100021 4 49190/udp; 100021 1 35737/udp; 100021 3 35737/udp; 100021 4 35737/udp;,48146,/wvideo/video.thethao247.vn/video 42.112.24.65 42.112.24.118;,Communications
8/1/2020 6:15,163.44.192.48,udp,111,v163-44-192-48.a001.g.han1.static.cnode.io,portmapper,131392,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,210.245.102.68,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 56531/udp; 100005 1 60901/udp; 100005 2 47323/udp; 100005 2 44721/udp; 100005 3 43753/udp; 100005 3 56165/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100003 3 2049/udp; 100227 3 2049/udp; 100021 1 53037/udp; 100021 3 53037/udp; 100021 4 53037/udp; 100021 1 44925/udp; 100021 3 44925/udp; 100021 4 44925/udp;,,,Communications
8/1/2020 6:15,115.84.183.18,udp,111,,portmapper,38731,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 892/udp; 100005 1 892/udp; 100005 2 892/udp; 100005 2 892/udp; 100005 3 892/udp; 100005 3 892/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100021 1 36086/udp; 100021 3 36086/udp; 100021 4 36086/udp; 100021 1 39981/udp; 100021 3 39981/udp; 100021 4 39981/udp; 100024 1 59055/udp; 100024 1 58326/udp;,892,/volume1/Backup_Web 113.190.233.194 14.161.9.252 119.82.135.64 171.244.43.169;/volume1/Backup_ODOO 14.161.9.252 115.72.22.29 115.84.183.17 115.84.183.14;/volume1/Backup_Log_email 103.28.38.109 103.101.160.15 113.190.233.194 115.73.141.79 103.28.38.145;,Communications
8/1/2020 6:15,103.48.191.81,udp,111,,portmapper,45899,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:15,117.103.196.176,udp,111,,portmapper,38248,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 37109/udp; 100024 1 37024/udp;,,,Communications
8/1/2020 6:15,203.162.42.146,udp,111,www.freetrend.com.vn,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 34068/udp; 100024 1 37608/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 4403/udp; 100005 1 62611/udp; 100005 2 5699/udp; 100005 2 41473/udp; 100005 3 45175/udp; 100005 3 26004/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 16244/udp; 100021 3 16244/udp; 100021 4 16244/udp; 100021 1 17720/udp; 100021 3 17720/udp; 100021 4 17720/udp;,4403,/backup 5.1.1.77;,Communications
8/1/2020 6:16,222.255.216.204,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,125.212.242.8,udp,111,,portmapper,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42899/udp; 100024 1 39350/udp;,,,Communications
8/1/2020 6:16,45.122.221.248,udp,111,,portmapper,56150,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,112.213.84.53,udp,111,mx8453.superdata.vn,portmapper,45544,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,103.21.150.17,udp,111,,portmapper,38732,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35362/udp; 100024 1 60149/udp; 100005 1 60481/udp; 100005 1 44511/udp; 100005 2 33181/udp; 100005 2 40302/udp; 100005 3 53089/udp; 100005 3 36799/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 48156/udp; 100021 3 48156/udp; 100021 4 48156/udp; 100021 1 36782/udp; 100021 3 36782/udp; 100021 4 36782/udp;,,,Communications
8/1/2020 6:16,103.129.90.158,udp,111,,portmapper,135949,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56493/udp; 100024 1 52889/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 45108/udp; 100005 1 57614/udp; 100005 2 35093/udp; 100005 2 44762/udp; 100005 3 54100/udp; 100005 3 41871/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 46179/udp; 100021 3 46179/udp; 100021 4 46179/udp; 100021 1 34752/udp; 100021 3 34752/udp; 100021 4 34752/udp;,,,Communications
8/1/2020 6:16,125.212.247.243,udp,111,,portmapper,3873,VN,HO CHI MINH,THANH PHO HO CHI MINH,517312,,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100005 1 1048/udp; 100005 2 1048/udp; 100005 3 1048/udp; 100005 1 1048/udp; 100005 2 1048/udp; 100005 3 1048/udp; 100021 1 1047/udp; 100021 2 1047/udp; 100021 3 1047/udp; 100021 4 1047/udp; 100021 1 1047/udp; 100021 2 1047/udp; 100021 3 1047/udp; 100021 4 1047/udp; 100024 1 1039/udp; 100024 1 1039/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp;,1048,/login;,Communications
8/1/2020 6:16,103.39.92.41,udp,111,,portmapper,18403,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,103.57.211.29,udp,111,,portmapper,131353,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 53874/udp; 100024 1 43681/udp;,,,Communications
8/1/2020 6:16,103.28.38.10,udp,111,,portmapper,131353,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,210.211.109.3,udp,111,,portmapper,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 58743/udp; 100024 1 51743/udp;,,,Communications
8/1/2020 6:16,202.43.110.2,udp,111,,portmapper,45552,VN,DIEN BIEN,DIEN BIEN,423390,,100000 2 111/udp; 100000 2 111/udp; 100024 1 681/udp; 100024 1 684/udp;,,,Communications
8/1/2020 6:16,123.30.238.61,udp,111,zimbra.vnmail.vn,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,103.39.92.13,udp,111,,portmapper,18403,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,45.117.82.104,udp,111,mail.gtctravel.vn,portmapper,131353,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,23.228.96.39,udp,111,,portmapper,46573,VN,VIET NAM,?,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,103.130.218.43,udp,111,,portmapper,135951,VN,HA NOI,HANOI,0,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,203.162.123.27,udp,111,,portmapper,45899,VN,HA NOI,HANOI,517311,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
8/1/2020 6:16,125.212.203.40,udp,111,,portmapper,38731,VN,HA NOI,HANOI,517312,,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 51076/udp; 100024 1 40355/udp;,,,Communications
