timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,mdns_name,mdns_ipv4,mdns_ipv6,services,workstation_name,workstation_ipv4,workstation_ipv6,workstation_info,http_name,http_ipv4,http_ipv6,http_ptr,http_info,http_target,http_port
8/1/2020 8:21,116.107.111.248,udp,5353,dynamic-ip-adsl.viettel.vn,mdns,7552,VN,HAI DUONG,HAI DUONG,517312,,,,,_smb._tcp.local.; _device-info._tcp.local.; _ftp._tcp.local.; _http._tcp.local.;,,,,,NAS.local.,192.168.1.199,2402:800:6132:2814:211:32ff:feba:96012402:800:6132:2814:0:0:0:1,NAS._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1990PDN584512"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:ba:96:01|00:11:32:ba:96:02""",NAS.local.,5000
8/1/2020 8:21,210.86.231.152,udp,5353,ci231-152.netnam.vn,mdns,24173,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,linux.local.,10.18.2.189,fe80:0:0:0:2e0:81ff:fe32:6714,linux [00:e0:81:32:67:14]._workstation._tcp.local.,,,,,,,
8/1/2020 8:21,116.104.90.91,udp,5353,dynamic-ip-adsl.viettel.vn,mdns,7552,VN,HA NOI,HANOI,517312,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,DS1.local.,192.168.1.31,2402:800:61ae:ad66:211:32ff:fe9b:936f2402:800:61ae:ad66:0:0:0:2,DS1._http._tcp.local.,"""vendor=Synology"" ""model=DS718+"" ""serial=1890PEN889802"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:9b:93:6f|00:11:32:9b:93:70""",DS1.local.,5000
8/1/2020 8:21,210.211.96.186,udp,5353,,mdns,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,linux-2.local.,210.211.96.186,fe80:0:0:0:20c:29ff:fed3:ecec,linux-2 [00:0c:29:d3:ec:ec]._workstation._tcp.local.,,,,,,,
8/1/2020 8:21,103.23.144.97,udp,5353,,mdns,131349,VN,HA NOI,HANOI,0,,,,,_http._tcp.local.;,,,,,u340.local.,103.23.144.97,,u340._http._tcp.local.,"""""",u340.local.,80
8/1/2020 8:21,118.71.218.88,udp,5353,ip-address-pool-xxx.fpt.vn,mdns,18403,VN,HA NOI,HANOI,517311,,,,,_webdavs._tcp.local.; _webdav._tcp.local.; _smb._tcp.local.; _sftp._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,tridung.local.,192.168.0.68,fe80:0:0:0:211:32ff:fe90:9923,tridung._http._tcp.local.,"""vendor=Synology"" ""model=DS218j"" ""serial=1860Q2N800005"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=6600"" ""secure_admin_port=6601"" ""mac_address=00:11:32:90:99:23""",tridung.local.,6600
8/1/2020 8:21,123.30.238.210,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,BACKUP.local.,123.30.238.210,fe80:0:0:0:250:56ff:fe91:ebc4,BACKUP [00:50:56:91:eb:c4]._workstation._tcp.local.,,,,,,,
8/1/2020 8:21,125.212.207.100,udp,5353,,mdns,38731,VN,HA NOI,HANOI,517312,,,,,_workstation._tcp.local.;,localhost.local.,125.212.207.100,,localhost [00:50:56:01:08:b6]._workstation._tcp.local.,,,,,,,
8/1/2020 8:22,14.225.5.23,udp,5353,,mdns,135905,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,centos7-3.local.,14.225.5.23,fe80:0:0:0:250:56ff:febd:979d,centos7-3 [00:50:56:bd:97:9d]._workstation._tcp.local.,,,,,,,
8/1/2020 8:22,119.17.193.11,udp,5353,static.netnam.vn,mdns,24173,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.; _udisks-ssh._tcp.local.;,fortuna-HP-Compaq-dc7900-Small-Form-Factor.local.,119.17.193.11,fe80:0:0:0:1aa9:5ff:fe22:6b30,fortuna-HP-Compaq-dc7900-Small-Form-Factor [18:a9:05:22:6b:30]._workstation._tcp.local.,,,,,,,
8/1/2020 8:22,58.187.40.104,udp,5353,adsl-dynamic-pool-xxx.fpt.vn,mdns,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_spotify-connect._tcp.local.;,,,,,,,,,,,
8/1/2020 8:22,14.226.98.188,udp,5353,static.vnpt.vn,mdns,45899,VN,HAI PHONG,HAI PHONG,517311,,,,,_smb._tcp.local.; _http._tcp.local.; _dacp._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,vipserver.local.,192.168.1.3,2001:ee0:78b2:88c0:211:32ff:feb8:b202,vipserver._http._tcp.local.,"""vendor=Synology"" ""model=DS218+"" ""serial=2030PCN235801"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:b8:b2:02""",vipserver.local.,5000
8/1/2020 8:22,113.162.153.181,udp,5353,static.vnpt.vn,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_workstation._tcp.local.;,RT-AC68U-71C0.local.,192.168.1.3,,RT-AC68U-71C0 [e0:3f:49:93:71:c0]._workstation._tcp.local.,,,,,,,
8/1/2020 8:22,123.30.210.200,udp,5353,static.vnpt.vn,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,linux-2.local.,123.30.210.200,fe80:0:0:0:225:90ff:fe02:d5aa,linux-2 [00:25:90:02:d5:aa]._workstation._tcp.local.,,,,,,,
8/1/2020 8:22,118.69.35.145,udp,5353,,mdns,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_smb._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,DiskStation.local.,192.168.0.5,,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS916+"" ""serial=1650NLN711206"" ""version_major=6"" ""version_minor=2"" ""version_build=25426"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:5d:fd:7d|00:11:32:5d:fd:7e""",DiskStation.local.,5000
8/1/2020 8:22,101.99.14.137,udp,5353,static.cmcti.vn,mdns,45903,VN,HA NOI,HANOI,0,,,,,_smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.; _teamviewer._tcp.local.;,,,,,BETAPHARMAVN.local.,192.168.2.2,fe80:0:0:0:211:32ff:fe11:2233,BETAPHARMAVN._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1780PDN998701"" ""version_major=6"" ""version_minor=2"" ""version_build=24922"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:11:22:33""",BETAPHARMAVN.local.,5000
8/1/2020 8:23,123.20.86.186,udp,5353,,mdns,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,517311,,,,,_smb._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,Synology.local.,192.168.29.79,fe80:0:0:0:2f0:d2ff:fed0:432d,Synology._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1780PDN998701"" ""version_major=6"" ""version_minor=2"" ""version_build=25423"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:f0:d2:d0:43:2d""",Synology.local.,5000
8/1/2020 8:23,113.176.99.207,udp,5353,static.vnpt.vn,mdns,45899,VN,DA NANG,DA NANG,517311,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,linux.local.,10.10.10.10,fe80:0:0:0:215:5dff:fe0a:100,linux [00:15:5d:0a:01:00]._workstation._tcp.local.,,,,,,,
8/1/2020 8:23,124.158.12.247,udp,5353,,mdns,38733,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,,,,,_workstation._tcp.local.;,busapi2.local.,124.158.12.247,fe80:0:0:0:5143:fa70:374f:43f3,busapi2 [00:1e:67:eb:62:09]._workstation._tcp.local.,,,,,,,
8/1/2020 8:23,171.241.149.221,udp,5353,dynamic-adsl.viettel.vn,mdns,7552,VN,HA NOI,HANOI,517312,,,,,_smb._tcp.local.; _ftp._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,,,,,DiskStation.local.,192.168.1.145,,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS918+"" ""serial=1780PDN216001"" ""version_major=6"" ""version_minor=2"" ""version_build=23824"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:11:32:11:22:33""",DiskStation.local.,5000
8/1/2020 8:23,42.112.21.238,udp,5353,,mdns,18403,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.; _smb._tcp.local.; _http._tcp.local.; _afpovertcp._tcp.local.; _device-info._tcp.local.;,DiskStation.local.,42.112.21.238,fe80:0:0:0:215:5dff:fe01:e07,DiskStation [00:15:5d:01:0e:07]._workstation._tcp.local.,DiskStation.local.,42.112.21.238,fe80:0:0:0:215:5dff:fe01:e07,DiskStation._http._tcp.local.,"""vendor=Synology"" ""model=DS3615xs"" ""serial=B3J4N01003"" ""version_major=5"" ""version_minor=2"" ""version_build=5644"" ""admin_port=5000"" ""secure_admin_port=5001"" ""mac_address=00:15:5D:0A:65:02|00:15:5D:01:0E:07""",DiskStation.local.,5000
8/1/2020 8:23,103.1.209.110,udp,5353,,mdns,38731,VN,HA NOI,HANOI,0,,,,,_workstation._tcp.local.;,linux-2.local.,103.1.209.110,fe80:0:0:0:250:56ff:fe01:1dce,linux-2 [00:50:56:01:1d:ce]._workstation._tcp.local.,,,,,,,
8/1/2020 8:23,113.160.215.78,udp,5353,static.vnpt.vn,mdns,45899,VN,HAI PHONG,HAI PHONG,517311,,,,,_workstation._tcp.local.; _ssh._tcp.local.;,linux.local.,192.168.1.223,fe80:0:0:0:215:5dff:fe01:a00,linux [00:15:5d:01:0a:00]._workstation._tcp.local.,,,,,,,
8/1/2020 8:24,123.30.235.86,udp,5353,kepies.ketondala.com,mdns,45899,VN,HA NOI,HANOI,517311,,,,,_workstation._tcp.local.;,freepbx.local.,123.30.235.86,fe80:0:0:0:20c:29ff:fe87:2b6d,freepbx [00:0c:29:87:2b:6d]._workstation._tcp.local.,,,,,,,
